,EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PCO2,PCO2_FLAG_W,PCO2TMP,PH_SWS,PH_SWS_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,REFTMP,REFTMP_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,CTDRAW,N2O,N2O_FLAG_W,SALTREF,SALTREF_FLAG_W,HELIUM,HELIUM_FLAG_W,DELO18,DELO18_FLAG_W,CCL4,CCL4_FLAG_W,BTL_DATE,BTL_TIME
1352,33RO20131223,       A16S,57.0,2.0,17.0,17.0,2.0,20140112.0,713.0,-34.0002,-25.0005,       4079,   296.8,  12.8806,  35.2303,2.0,  35.2317,2.0,      241,2.0,   240.8,2.0,     2.0,6.0,     7.1,6.0,    0.01,6.0,   0.583,6.0,   2.873,3.0,   1.704,2.0,   1.753,3.0,  2113.9,3.0, 2320.64,2.0,  528.155,6.0,      20,7.8673,2.0,       25,-999.000,9.0,  12.8785,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  44.34559202,2.0,        10.01,2.0,   296.8,     10.270,2.0,    35.3979,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140112.0,832.0
1353,33RO20131223,       A16S,57.0,2.0,16.0,16.0,2.0,20140112.0,713.0,-34.0002,-25.0005,       4079,   407.1,  11.4834,  35.0190,2.0,  35.0015,2.0,    212.2,2.0,   212.5,2.0,     4.0,6.0,    14.0,6.0,    0.01,6.0,   0.994,6.0,   3.012,3.0,   1.759,2.0,   1.442,2.0,  2137.2,2.0, 2306.32,2.0,   644.44,2.0,      20,7.7903,2.0,       25,-999.000,9.0,  11.4864,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  42.41461718,2.0,        16.58,2.0,   407.1,     12.818,2.0,    35.1666,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140112.0,830.0
1354,33RO20131223,       A16S,57.0,2.0,15.0,15.0,2.0,20140112.0,713.0,-34.0002,-25.0005,       4079,   567.8,   7.2231,  34.4555,2.0,  34.4559,2.0,    220.3,2.0,   221.6,2.0,     9.2,2.0,    23.3,2.0,    0.00,2.0,   1.595,2.0,   3.411,3.0,   1.893,2.0,   1.240,2.0,  2157.6,2.0, 2283.51,2.0,   830.32,2.0,      20,7.686,2.0,       25,-999.000,9.0,   7.2181,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  40.60941465,2.0,        25.98,2.0,   567.8,     15.236,2.0,    34.6184,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140112.0,826.0
1355,33RO20131223,       A16S,57.0,2.0,14.0,14.0,2.0,20140112.0,713.0,-34.0002,-25.0005,       4079,   714.6,   5.2033,  34.2571,2.0,  34.2554,2.0,    240.9,2.0,     241,2.0,    12.9,2.0,    26.5,2.0,    0.00,2.0,   1.808,2.0,   3.626,3.0,   1.967,2.0,   1.223,2.0,  2162.7,2.0, 2279.76,2.0,   882.14,2.0,      20,7.6631,2.0,       25,-999.000,9.0,   5.1985,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  39.98055311,2.0,        29.11,2.0,   714.6,     15.402,2.0,    34.4169,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140112.0,823.0
1356,33RO20131223,       A16S,57.0,2.0,13.0,13.0,2.0,20140112.0,713.0,-34.0002,-25.0005,       4079,   872.4,   4.1527,  34.2255,2.0,  34.2261,2.0,    237.4,2.0,   237.1,2.0,    20.7,2.0,    29.1,2.0,    0.00,2.0,   1.984,2.0,   3.199,3.0,   1.690,6.0,   0.983,6.0,  2176.2,2.0, 2286.72,2.0,   943.85,2.0,      20,7.6357,2.0,       25,-999.000,9.0,    4.153,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  39.47006551,2.0,        31.78,2.0,   872.4,     16.757,6.0,    34.3875,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140112.0,819.0
1357,33RO20131223,       A16S,57.0,2.0,12.0,12.0,2.0,20140112.0,713.0,-34.0002,-25.0005,       4079,  1047.4,   3.4762,  34.2612,2.0,  34.2623,2.0,      223,2.0,   222.3,2.0,    31.2,2.0,    31.3,2.0,    0.00,2.0,   2.137,2.0,   2.475,3.0,   1.281,2.0,   0.649,2.0,  2196.5,2.0, 2294.93,2.0,  1026.02,2.0,      20,7.6047,2.0,       25,-999.000,9.0,   3.4739,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  39.38128506,2.0,        34.06,2.0,  1047.4,     18.641,2.0,    34.4238,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140112.0,815.0
1358,33RO20131223,       A16S,57.0,2.0,11.0,11.0,2.0,20140112.0,713.0,-34.0002,-25.0005,       4079,    1337,   2.9909,  34.4484,2.0,  34.4475,2.0,    189.4,2.0,     190,2.0,    51.3,6.0,    33.1,6.0,    0.00,6.0,   2.268,6.0,   0.848,3.0,   0.430,2.0,   0.170,2.0,  2228.2,2.0, 2315.69,6.0,  1123.48,2.0,      20,7.571,2.0,       25,-999.000,9.0,   2.9909,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  39.34429321,2.0,        35.78,2.0,  1337.0,     20.994,2.0,    34.6099,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140112.0,809.0
1359,33RO20131223,       A16S,57.0,2.0,10.0,10.0,2.0,20140112.0,713.0,-34.0002,-25.0005,       4079,    1623,   2.8481,  34.6345,2.0,  34.6333,2.0,    184.7,2.0,   186.2,2.0,    58.2,6.0,    31.4,6.0,    0.00,6.0,   2.147,6.0,   0.258,3.0,   0.127,2.0,   0.056,2.0,  2233.8,6.0, 2327.35,2.0,  1082.75,2.0,      20,7.5858,2.0,       25,-999.000,9.0,   2.8482,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  39.12974045,2.0,        34.11,2.0,  1623.0,     20.528,2.0,    34.7966,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140112.0,804.0
1360,33RO20131223,       A16S,57.0,2.0,9.0,9.0,2.0,20140112.0,713.0,-34.0002,-25.0005,       4079,  1757.8,   2.8511,  34.6908,2.0,  34.6901,2.0,    192.4,2.0,   192.4,2.0,    56.1,6.0,    30.1,6.0,    0.00,6.0,   2.044,6.0,   0.166,3.0,   0.080,2.0,   0.028,2.0,    2229,2.0, 2327.74,2.0,  1032.43,2.0,      20,7.6098,2.0,       25,-999.000,9.0,    2.851,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  40.05453682,2.0,        32.63,2.0,  1757.8,     19.552,2.0,    34.8537,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140112.0,800.0
1361,33RO20131223,       A16S,57.0,2.0,8.0,8.0,2.0,20140112.0,713.0,-34.0002,-25.0005,       4079,  1898.5,   2.8605,  34.7439,2.0,  34.7437,2.0,    200.9,2.0,     201,2.0,    53.3,6.0,    28.5,6.0,    0.00,6.0,   1.934,6.0,   0.112,3.0,   0.052,2.0,   0.026,2.0,  2221.4,2.0, 2329.38,2.0,   980.07,6.0,      20,7.6257,2.0,       25,-999.000,9.0,   2.8603,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  40.65380488,2.0,        31.06,2.0,  1898.5,     18.411,2.0,    34.9075,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140112.0,757.0
1362,33RO20131223,       A16S,57.0,2.0,7.0,7.0,2.0,20140112.0,713.0,-34.0002,-25.0005,       4079,    2198,   2.8495,  34.8196,2.0,  34.8199,2.0,      218,2.0,   217.8,2.0,    46.7,2.0,    25.8,2.0,    0.00,2.0,   1.745,2.0,   0.061,3.0,   0.026,2.0,   0.051,2.0,  2207.1,2.0, 2330.37,2.0,  892.935,2.0,      20,7.6658,2.0,       25,-999.000,9.0,   2.8493,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  41.25307293,2.0,        28.49,2.0,  2198.0,     16.562,2.0,     34.984,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140112.0,751.0
1363,33RO20131223,       A16S,57.0,2.0,6.0,6.0,2.0,20140112.0,713.0,-34.0002,-25.0005,       4079,  2497.5,   2.8103,  34.8653,2.0,  34.8655,2.0,      232,2.0,   231.4,2.0,    41.6,2.0,    23.8,2.0,    0.00,2.0,   1.603,2.0,   0.036,3.0,   0.013,2.0,   0.000,2.0,  2197.5,2.0, 2327.15,2.0,   834.82,2.0,      20,7.6901,2.0,       25,-999.000,9.0,     2.81,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  41.71177193,2.0,        26.45,2.0,  2497.5,     15.255,2.0,    35.0299,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140112.0,745.0
1364,33RO20131223,       A16S,57.0,2.0,5.0,5.0,2.0,20140112.0,713.0,-34.0002,-25.0005,       4079,  2796.7,   2.7175,  34.8850,2.0,  34.8863,2.0,    240.4,2.0,   239.2,2.0,    39.5,2.0,    22.8,2.0,    0.00,2.0,   1.532,2.0,   0.024,3.0,   0.007,2.0,   0.000,2.0,  2190.6,2.0, 2326.93,2.0,  803.575,2.0,      20,7.7063,2.0,       25,-999.000,9.0,   2.7172,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  41.91152795,2.0,        25.36,2.0,  2796.7,     14.426,2.0,    35.0508,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140112.0,739.0
1365,33RO20131223,       A16S,57.0,2.0,4.0,4.0,2.0,20140112.0,713.0,-34.0002,-25.0005,       4079,  3197.9,   2.4242,  34.8717,2.0,  34.8722,2.0,    240.6,2.0,   239.9,2.0,    47.5,2.0,    23.3,2.0,    0.00,2.0,   1.573,2.0,   0.034,3.0,   0.012,6.0,   0.000,6.0,  2196.7,2.0, 2332.15,6.0,   815.22,2.0,      20,7.7024,2.0,       25,-999.000,9.0,   2.4246,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  41.07551203,2.0,        25.89,2.0,  3197.9,     14.486,6.0,    35.0366,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140112.0,731.0
1366,33RO20131223,       A16S,57.0,2.0,3.0,3.0,2.0,20140112.0,713.0,-34.0002,-25.0005,       4079,  3596.5,   1.9189,  34.8286,2.0,  34.8287,2.0,    235.7,2.0,   235.7,2.0,    65.1,2.0,    25.5,2.0,    0.00,2.0,   1.726,2.0,   0.041,3.0,   0.015,2.0,   0.062,2.0,  2213.4,2.0, 2343.35,2.0,  857.365,2.0,      20,7.6811,6.0,       25,-999.000,9.0,   1.9191,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  40.58721954,2.0,        28.03,2.0,  3596.5,     15.139,2.0,     34.993,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140112.0,724.0
1367,33RO20131223,       A16S,57.0,2.0,2.0,2.0,2.0,20140112.0,713.0,-34.0002,-25.0005,       4079,  3996.4,   1.3749,  34.7711,2.0,  34.7713,2.0,    227.4,2.0,   226.1,2.0,    88.0,6.0,    28.3,6.0,    0.00,6.0,   1.930,6.0,   0.103,3.0,   0.047,2.0,   0.083,2.0,  2236.7,2.0, 2354.37,2.0,   932.04,6.0,      20,7.6515,2.0,       25,-999.000,9.0,   1.3755,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  40.44665049,2.0,        30.84,2.0,  3996.4,     16.292,2.0,    34.9352,6.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140112.0,717.0
1368,33RO20131223,       A16S,57.0,2.0,1.0,1.0,2.0,20140112.0,713.0,-34.0002,-25.0005,       4079,  4138.9,   1.3302,  34.7646,2.0,  34.7644,2.0,    226.3,2.0,   226.8,2.0,    90.8,6.0,    28.6,6.0,    0.00,6.0,   1.949,6.0,   0.117,3.0,   0.053,2.0,   0.055,2.0,  2239.1,6.0, 2357.36,2.0,    941.8,2.0,      20,7.6638,3.0,       25,-999.000,9.0,   1.3297,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,  39.79559384,2.0,        31.23,2.0,  4138.9,     16.391,2.0,    34.9284,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140112.0,713.0
1369,33RO20131223,       A16S,58.0,1.0,24.0,24.0,2.0,20140112.0,1320.0,-34.4997,-24.9993,       3973,     3.4,  21.8715,  35.2797,2.0,  35.2807,2.0,    223.1,2.0,   225.5,2.0,     0.8,2.0,     0.0,2.0,    0.00,2.0,   0.125,2.0,   1.974,3.0,   1.255,2.0,   1.476,2.0,  2063.6,6.0, 2323.17,2.0,-999.0000,9.0, -999.00,7.966,6.0,       25,-999.000,9.0,  21.8737,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,     3.4,      7.309,2.0,    35.4471,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140112.0,1454.0
1370,33RO20131223,       A16S,58.0,1.0,23.0,23.0,2.0,20140112.0,1320.0,-34.4997,-24.9993,       3973,    28.2,  19.6005,  35.2611,2.0,  35.2729,2.0,    232.7,2.0,   237.2,2.0,     0.7,2.0,     0.0,2.0,    0.00,2.0,   0.132,2.0,-999.000,5.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0, -999.00,-999.0,9.0,  -999.00,-999.000,9.0,  19.6021,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,    28.2,     -999.0,9.0,    35.4393,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140112.0,1452.0
1371,33RO20131223,       A16S,58.0,1.0,22.0,22.0,2.0,20140112.0,1320.0,-34.4997,-24.9993,       3973,      68,  15.2204,  35.3355,2.0,  35.3355,2.0,    256.9,2.0,   256.6,2.0,     0.7,2.0,     0.1,2.0,    0.02,2.0,   0.195,2.0,   2.594,3.0,   1.570,2.0,   1.734,2.0,  2080.5,2.0,  2331.8,2.0,-999.0000,9.0, -999.00,7.9455,2.0,       25,-999.000,9.0,  15.2367,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,    68.0,      8.905,2.0,    35.5021,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140112.0,1450.0
1372,33RO20131223,       A16S,58.0,1.0,21.0,21.0,2.0,20140112.0,1320.0,-34.4997,-24.9993,       3973,   107.7,  14.3327,  35.3752,2.0,  35.3751,2.0,    232.2,2.0,   230.4,2.0,     1.4,2.0,     4.6,2.0,    0.03,2.0,   0.438,2.0,-999.000,5.0,-999.000,9.0,-999.000,9.0,  2106.7,2.0, 2330.92,2.0,-999.0000,9.0, -999.00,7.8914,2.0,       25,-999.000,9.0,  14.3285,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,   107.7,     -999.0,9.0,    35.5419,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140112.0,1448.0
1373,33RO20131223,       A16S,58.0,1.0,20.0,20.0,2.0,20140112.0,1320.0,-34.4997,-24.9993,       3973,   173.5,  13.7421,  35.3569,2.0,  35.3562,2.0,    223.8,2.0,   222.7,2.0,     2.0,2.0,     7.1,2.0,    0.02,2.0,   0.587,2.0,-999.000,5.0,-999.000,9.0,-999.000,9.0,  2120.6,2.0, 2331.76,2.0,-999.0000,9.0, -999.00,7.8652,2.0,       25,-999.000,9.0,  13.7443,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,   173.5,     -999.0,9.0,    35.5229,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140112.0,1445.0
1374,33RO20131223,       A16S,58.0,1.0,19.0,19.0,2.0,20140112.0,1320.0,-34.4997,-24.9993,       3973,     258,  13.0239,  35.2709,2.0,  35.2685,2.0,    217.2,2.0,   217.4,2.0,     2.7,2.0,     9.6,2.0,    0.01,2.0,   0.735,2.0,-999.000,5.0,-999.000,9.0,-999.000,9.0,  2128.1,2.0, 2326.98,2.0,-999.0000,9.0, -999.00,7.8428,2.0,       25,-999.000,9.0,  13.0203,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,   258.0,     -999.0,9.0,    35.4348,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140112.0,1443.0
1375,33RO20131223,       A16S,58.0,1.0,18.0,18.0,2.0,20140112.0,1320.0,-34.4997,-24.9993,       3973,   367.9,  11.4972,  35.0307,2.0,  35.0240,2.0,    213.5,2.0,   213.4,2.0,     3.9,2.0,    13.6,2.0,    0.01,2.0,   0.985,2.0,-999.000,5.0,-999.000,9.0,-999.000,9.0,  2137.3,2.0, 2311.78,2.0,-999.0000,9.0, -999.00,7.7931,2.0,       25,-999.000,9.0,  11.4963,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,   367.9,     -999.0,9.0,    35.1892,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140112.0,1440.0
1376,33RO20131223,       A16S,58.0,1.0,17.0,17.0,2.0,20140112.0,1320.0,-34.4997,-24.9993,       3973,   468.3,   9.1174,  34.6809,2.0,  34.6783,2.0,    212.9,2.0,   212.7,2.0,     6.3,2.0,    19.4,2.0,    0.00,2.0,   1.348,2.0,   3.204,3.0,   1.815,2.0,   1.326,2.0,  2150.6,2.0, 2293.67,2.0,-999.0000,9.0, -999.00,7.7297,2.0,       25,-999.000,9.0,   9.1184,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,   468.3,     14.298,2.0,    34.8418,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140112.0,1437.0
1377,33RO20131223,       A16S,58.0,1.0,16.0,16.0,2.0,20140112.0,1320.0,-34.4997,-24.9993,       3973,   597.6,   6.3892,  34.3666,2.0,  34.3633,2.0,    228.7,2.0,   228.8,2.0,    10.3,2.0,    24.7,2.0,    0.00,2.0,   1.692,2.0,-999.000,5.0,-999.000,9.0,-999.000,9.0,  2161.4,2.0, 2282.09,2.0,-999.0000,9.0, -999.00,7.6762,2.0,       25,-999.000,9.0,    6.396,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,   597.6,     -999.0,9.0,    34.5254,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140112.0,1434.0
1378,33RO20131223,       A16S,58.0,1.0,15.0,15.0,2.0,20140112.0,1320.0,-34.4997,-24.9993,       3973,     773,   4.5720,  34.2409,2.0,  34.2410,2.0,    236.9,2.0,   237.3,2.0,    17.5,2.0,    28.0,2.0,    0.00,2.0,   1.913,2.0,-999.000,5.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0, -999.00,-999.0,9.0,  -999.00,-999.000,9.0,   4.5727,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,   773.0,     -999.0,9.0,    34.4024,6.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140112.0,1429.0
1379,33RO20131223,       A16S,58.0,1.0,14.0,14.0,2.0,20140112.0,1320.0,-34.4997,-24.9993,       3973,   923.3,   3.9055,  34.2766,2.0,  34.2758,2.0,    219.7,2.0,     221,2.0,    27.7,2.0,    30.5,2.0,    0.00,2.0,   2.086,2.0,-999.000,5.0,-999.000,9.0,-999.000,9.0,    2193,2.0, 2296.24,2.0,-999.0000,9.0, -999.00,7.6157,6.0,       25,-999.000,9.0,   3.9012,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,   923.3,     -999.0,9.0,    34.4375,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140112.0,1426.0
1380,33RO20131223,       A16S,58.0,1.0,13.0,13.0,2.0,20140112.0,1320.0,-34.4997,-24.9993,       3973,  1023.1,   3.4384,  34.2868,2.0,  34.2863,2.0,    216.8,2.0,   216.1,2.0,    33.5,2.0,    31.5,2.0,    0.00,2.0,   2.159,2.0,-999.000,5.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0, -999.00,-999.0,9.0,  -999.00,-999.000,9.0,   3.4376,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  1023.1,     -999.0,9.0,     34.448,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140112.0,1423.0
1381,33RO20131223,       A16S,58.0,1.0,12.0,12.0,2.0,20140112.0,1320.0,-34.4997,-24.9993,       3973,    1199,   3.0524,  34.3722,2.0,  34.3713,2.0,    197.3,2.0,   197.7,2.0,    45.8,2.0,    33.0,2.0,    0.00,2.0,   2.262,2.0,   1.362,3.0,   0.694,6.0,   0.312,6.0,  2222.8,2.0, 2312.49,2.0,-999.0000,9.0, -999.00,7.5726,2.0,       25,-999.000,9.0,   3.0527,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  1199.0,     20.653,6.0,    34.5334,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140112.0,1419.0
1382,33RO20131223,       A16S,58.0,1.0,11.0,11.0,2.0,20140112.0,1320.0,-34.4997,-24.9993,       3973,  1347.7,   2.9364,  34.4726,2.0,  34.4728,2.0,    186.3,2.0,   186.6,2.0,    53.3,2.0,    33.1,2.0,    0.00,2.0,   2.268,2.0,-999.000,5.0,-999.000,9.0,-999.000,9.0,  2232.2,2.0, 2321.74,6.0,-999.0000,9.0, -999.00,7.5687,2.0,       25,-999.000,9.0,   2.9366,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  1347.7,     -999.0,9.0,    34.6353,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140112.0,1415.0
1383,33RO20131223,       A16S,58.0,1.0,10.0,10.0,2.0,20140112.0,1320.0,-34.4997,-24.9993,       3973,  1527.9,   2.8467,  34.5631,2.0,  34.5615,2.0,    182.8,2.0,     182,2.0,    58.3,2.0,    32.6,2.0,    0.00,2.0,   2.235,2.0,-999.000,5.0,-999.000,9.0,-999.000,9.0,  2237.6,6.0, 2327.12,2.0,-999.0000,9.0, -999.00,7.5721,2.0,       25,-999.000,9.0,   2.8466,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  1527.9,     -999.0,9.0,    34.7244,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140112.0,1411.0
1384,33RO20131223,       A16S,58.0,1.0,9.0,9.0,2.0,20140112.0,1320.0,-34.4997,-24.9993,       3973,  1647.5,   2.8526,  34.6391,2.0,  34.6386,2.0,    184.8,2.0,   185.3,2.0,    58.3,2.0,    31.3,2.0,    0.00,2.0,   2.144,2.0,-999.000,5.0,-999.000,9.0,-999.000,9.0,  2236.3,2.0, 2329.38,2.0,-999.0000,9.0, -999.00,7.5868,2.0,       25,-999.000,9.0,   2.8526,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  1647.5,     -999.0,9.0,    34.8019,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140112.0,1408.0
1385,33RO20131223,       A16S,58.0,1.0,8.0,8.0,2.0,20140112.0,1320.0,-34.4997,-24.9993,       3973,  1847.7,   2.8892,  34.7302,2.0,  34.7286,2.0,    196.5,2.0,   196.8,2.0,    54.6,2.0,    29.0,2.0,    0.00,2.0,   1.979,2.0,-999.000,5.0,-999.000,9.0,-999.000,9.0,  2225.6,2.0, 2333.48,2.0,-999.0000,9.0, -999.00,7.6158,2.0,       25,-999.000,9.0,    2.889,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  1847.7,     -999.0,9.0,    34.8923,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140112.0,1404.0
1386,33RO20131223,       A16S,58.0,1.0,7.0,7.0,2.0,20140112.0,1320.0,-34.4997,-24.9993,       3973,  2097.1,   2.9025,  34.8049,2.0,  34.8049,2.0,    212.6,2.0,   212.3,2.0,    48.4,2.0,    26.4,2.0,    0.00,2.0,   1.800,2.0,-999.000,5.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0, -999.00,-999.0,9.0,  -999.00,-999.000,9.0,   2.9023,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  2097.1,     -999.0,9.0,     34.969,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140112.0,1358.0
1387,33RO20131223,       A16S,58.0,1.0,6.0,6.0,2.0,20140112.0,1320.0,-34.4997,-24.9993,       3973,  2397.9,   2.8532,  34.8616,2.0,  34.8619,2.0,    228.4,2.0,   229.5,2.0,    42.0,2.0,    24.0,2.0,    0.00,2.0,   1.629,2.0,-999.000,5.0,-999.000,9.0,-999.000,9.0,  2196.4,2.0, 2332.54,2.0,-999.0000,9.0, -999.00,7.6852,2.0,       25,-999.000,9.0,   2.8531,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  2397.9,     -999.0,9.0,    35.0263,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140112.0,1352.0
1388,33RO20131223,       A16S,58.0,1.0,5.0,5.0,2.0,20140112.0,1320.0,-34.4997,-24.9993,       3973,  2747.7,   2.7509,  34.8833,2.0,  34.8829,2.0,    237.7,2.0,   237.7,2.0,    40.0,2.0,    22.8,2.0,    0.00,2.0,   1.553,2.0,-999.000,5.0,-999.000,9.0,-999.000,9.0,  -999.0,9.0, -999.00,9.0,-999.0000,9.0, -999.00,-999.0,9.0,  -999.00,-999.000,9.0,    2.751,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  2747.7,     -999.0,9.0,    35.0474,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140112.0,1346.0
1389,33RO20131223,       A16S,58.0,1.0,4.0,4.0,2.0,20140112.0,1320.0,-34.4997,-24.9993,       3973,  3147.1,   2.4793,  34.8762,2.0,  34.8763,2.0,    239.6,2.0,   240.5,2.0,    45.7,6.0,    23.0,6.0,    0.00,6.0,   1.559,6.0,   0.036,3.0,   0.013,2.0,   0.000,2.0,  2194.3,2.0, 2336.42,2.0,-999.0000,9.0, -999.00,7.7035,2.0,       25,-999.000,9.0,    2.479,2.0, -999.00,9.0,  -999.0,9.0,  -999.0,-999.00000000,9.0,-999.00000000,9.0,  3147.1,     14.489,2.0,    35.0407,2.0,     -999.0,9.0,         -999.0,9.0,  -999.0,9.0,20140112.0,1337.0
